u,v,key,name,highway,length,maxspeed,lanes,oneway,geometry_wkt
9871497958,11622129076,0,,residential,7.974,,,False,"LINESTRING (77.1704805 28.5657664, 77.1705602 28.565782)"
9871497958,10308554925,0,,residential,59.07300000000001,,,False,"LINESTRING (77.1704805 28.5657664, 77.1703943 28.5657469, 77.1703331 28.5657331, 77.1698889 28.5656565)"
9871497958,4231887020,0,,residential,155.90199999999996,,,False,"LINESTRING (77.1704805 28.5657664, 77.1704354 28.5659778, 77.1704381 28.5659929, 77.1704444 28.5660066, 77.1704706 28.5660261, 77.1705189 28.5660429, 77.1712048 28.5661477, 77.1712427 28.5661548, 77.1712726 28.566166, 77.1712932 28.5661797, 77.1713054 28.5661999, 77.1713178 28.5662891, 77.1713314 28.5663617, 77.1713343 28.5663874, 77.1713441 28.566402, 77.171355 28.56641, 77.1713658 28.5664139, 77.1715146 28.5664363)"
9871497962,11586053026,0,,residential,33.929,,,False,"LINESTRING (77.169981 28.5621879, 77.1696981 28.5620108)"
9871497962,4231886830,0,,residential,12.044,,,False,"LINESTRING (77.169981 28.5621879, 77.1700814 28.5622508)"
9871497962,9871497963,0,,residential,89.223,,,False,"LINESTRING (77.169981 28.5621879, 77.1705058 28.5615311)"
9871497963,4231886811,0,,residential,10.464,,,False,"LINESTRING (77.1705058 28.5615311, 77.170589 28.5615904)"
9871497963,4231886808,0,,residential,11.786,,,False,"LINESTRING (77.1705058 28.5615311, 77.1704121 28.5614643)"
9871497963,9871497962,0,,residential,89.223,,,False,"LINESTRING (77.1705058 28.5615311, 77.169981 28.5621879)"
9871525695,6755633714,0,Palam Marg,primary,102.302,60,,True,"LINESTRING (77.1666446 28.5656075, 77.1671234 28.5647892)"
9871525713,4231823114,0,,residential,113.591,,,False,"LINESTRING (77.1736078 28.5683394, 77.1743853 28.5675796)"
9871525713,4231823138,0,,residential,7.132,,,False,"LINESTRING (77.1736078 28.5683394, 77.1735591 28.5683872)"
9871525713,9871525715,0,,residential,108.02000000000001,,,True,"LINESTRING (77.1736078 28.5683394, 77.1733871 28.5681826, 77.1731532 28.5680444, 77.1729135 28.5679346, 77.1727766 28.5678886, 77.1726603 28.5678523)"
9871525714,4231823127,0,,residential,77.85,,,False,"LINESTRING (77.1737813 28.5684675, 77.17434 28.5679681)"
9871525714,4231823142,0,,residential,7.89,,,False,"LINESTRING (77.1737813 28.5684675, 77.1737338 28.5685249)"
9871525714,9871525713,0,,residential,22.134999999999998,,,True,"LINESTRING (77.1737813 28.5684675, 77.1737445 28.5684397, 77.1736078 28.5683394)"
9871525715,412331024,0,,residential,9.719,,,False,"LINESTRING (77.1726603 28.5678523, 77.1726271 28.5679347)"
9871525715,4231886997,0,,residential,289.375,,,False,"LINESTRING (77.1726603 28.5678523, 77.1730408 28.5668533, 77.1730552 28.5668041, 77.1730582 28.5667779, 77.1728618 28.5662114, 77.1728591 28.5661645, 77.1728624 28.5661207, 77.1728805 28.5660582, 77.1729121 28.5659758, 77.1730046 28.5657968, 77.1732211 28.5653991)"
9871525715,9871525716,0,,residential,74.99499999999999,,,True,"LINESTRING (77.1726603 28.5678523, 77.1723236 28.5677848, 77.17195 28.567706, 77.1719123 28.5676998)"
9871525716,4231887031,0,,residential,8.27,,,False,"LINESTRING (77.1719123 28.5676998, 77.1718902 28.5677716)"
9871525716,4231887028,0,,residential,97.783,,,False,"LINESTRING (77.1719123 28.5676998, 77.1720457 28.5673141, 77.1720521 28.567275, 77.1720526 28.5672601, 77.1720475 28.5672448, 77.1720199 28.5672158, 77.1720068 28.5671955, 77.1720031 28.5671792, 77.1720049 28.5671604, 77.172031 28.5669658, 77.1720268 28.5669507, 77.1720182 28.5669345, 77.1719649 28.5668697)"
9871525716,9871577217,0,,residential,119.72500000000001,,,True,"LINESTRING (77.1719123 28.5676998, 77.1714749 28.5676284, 77.1711954 28.5675574, 77.1708836 28.5674683, 77.1707327 28.567416)"
9871568398,9871932430,0,,residential,5.866,,,False,"LINESTRING (77.1762259 28.5586128, 77.1762607 28.5586558)"
9871568398,4233040385,0,,residential,28.193,,,False,"LINESTRING (77.1762259 28.5586128, 77.1760584 28.5584063)"
9871568398,4233041416,0,,residential,153.69299999999998,,,False,"LINESTRING (77.1762259 28.5586128, 77.1758305 28.5589081, 77.1758134 28.5589288, 77.1758069 28.5589515, 77.1758134 28.5589816, 77.1764287 28.5596334)"
9871577217,4231887026,0,,residential,85.304,,,False,"LINESTRING (77.1707327 28.567416, 77.1708597 28.566657)"
9871577217,4231887030,0,,residential,8.63,,,False,"LINESTRING (77.1707327 28.567416, 77.170704 28.5674894)"
9871577217,9871577218,0,,residential,131.005,,,True,"LINESTRING (77.1707327 28.567416, 77.1706189 28.5673765, 77.170359 28.5672776, 77.1702341 28.5672309, 77.1700333 28.5671427, 77.1695253 28.566905)"
9871577218,412331028,0,,residential,6.95,,,False,"LINESTRING (77.1695253 28.566905, 77.1694951 28.5669616)"
9871577218,9871481655,0,,residential,61.328,,,False,"LINESTRING (77.1695253 28.566905, 77.1695856 28.5668131, 77.1696007 28.5667808, 77.1696106 28.5667484, 77.169624 28.5667066, 77.1696556 28.5666038, 77.1696953 28.5664907, 77.1697103 28.5664351, 77.1697098 28.5663835)"
9871577218,9871525695,0,,residential,316.257,,,True,"LINESTRING (77.1695253 28.566905, 77.1694584 28.5668687, 77.1687359 28.5665162, 77.1676012 28.5660192, 77.1666446 28.5656075)"
9871577219,5358921190,0,Amar Shaheed Prem Nath Dogra Marg,residential,3.32,,,False,"LINESTRING (77.1739445 28.5686614, 77.1739659 28.5686846)"
9871577219,9871525714,0,,residential,27.374,,,True,"LINESTRING (77.1739445 28.5686614, 77.1739349 28.5686186, 77.1737813 28.5684675)"
9871592920,9852498324,0,,residential,106.02300000000002,,,False,"LINESTRING (77.1919849 28.6041344, 77.1916417 28.603833, 77.1915543 28.6037571, 77.1915107 28.6037458, 77.1914509 28.6037513, 77.1912769 28.6038293, 77.1912346 28.6038597, 77.1911418 28.6039293)"
9871593965,11586728319,0,,residential,13.205,,,False,"LINESTRING (77.1803443 28.5642202, 77.1804373 28.564134)"
9871593965,11586728319,1,,residential,170.236,,,False,"LINESTRING (77.1803443 28.5642202, 77.180935 28.564729, 77.1809794 28.5645875, 77.1804373 28.564134)"
9871593965,11586728317,0,,residential,171.484,,,False,"LINESTRING (77.1803443 28.5642202, 77.1798433 28.5637845, 77.179819 28.5637552, 77.1798008 28.5637245, 77.1797849 28.5636763, 77.1797492 28.563518, 77.1797529 28.5634949, 77.1797584 28.5634728, 77.1797752 28.5634446, 77.1797889 28.5634228, 77.1801169 28.5630778, 77.1801767 28.5630067)"
9871593966,11586728316,0,,residential,94.64000000000001,,,False,"LINESTRING (77.1806905 28.5639122, 77.1803679 28.5636666, 77.1803124 28.5636219, 77.1802831 28.563594, 77.1802762 28.5635763, 77.1802784 28.563563, 77.1802826 28.5635535, 77.1803024 28.563528, 77.1803471 28.5634799, 77.1805277 28.5633041)"
9871593966,11586728318,0,,residential,47.511,,,False,"LINESTRING (77.1806905 28.5639122, 77.1809674 28.5641257, 77.1810468 28.564049)"
9871593966,11586728319,0,,residential,34.945,,,False,"LINESTRING (77.1806905 28.5639122, 77.1805852 28.563997, 77.1804373 28.564134)"
9871644165,9871644166,0,,residential,25.864,,,False,"LINESTRING (77.1754692 28.5546522, 77.1752552 28.5545152)"
9871644165,4233126992,0,,residential,90.74499999999999,,,False,"LINESTRING (77.1754692 28.5546522, 77.1754541 28.5546643, 77.1746434 28.5550248)"
9871644165,4233126961,0,,residential,33.565,,,False,"LINESTRING (77.1754692 28.5546522, 77.175491 28.5546349, 77.1755165 28.5546042, 77.1755353 28.5545695, 77.1756081 28.5543804)"
9871644166,4233126961,0,,residential,37.586,,,False,"LINESTRING (77.1752552 28.5545152, 77.1756081 28.5543804)"
9871644166,4233301436,0,,residential,21.426,,,False,"LINESTRING (77.1752552 28.5545152, 77.175054 28.554592)"
9871644166,9871644165,0,,residential,25.864,,,False,"LINESTRING (77.1752552 28.5545152, 77.1754692 28.5546522)"
9871660556,4231887006,0,,residential,32.213,,,False,"LINESTRING (77.175527 28.5654154, 77.175314 28.5656366)"
9871660557,4231886991,0,,residential,31.939,,,False,"LINESTRING (77.1749867 28.565037, 77.1747869 28.5652644)"
9871660558,4231886999,0,,residential,38.783,,,False,"LINESTRING (77.1754141 28.565243, 77.175148 28.5655019)"
9871660559,4231886995,0,,residential,27.532,,,False,"LINESTRING (77.1751383 28.5651854, 77.1749802 28.5653904)"
9871660599,4231823074,0,,residential,85.613,,,False,"LINESTRING (77.1695258 28.5623074, 77.1691531 28.5620678, 77.1691305 28.5621021, 77.1689458 28.5623833)"
9871660599,4231823075,0,,residential,27.802,,,False,"LINESTRING (77.1695258 28.5623074, 77.1695413 28.5623173, 77.1697564 28.562454)"
9871660599,9871660600,0,,residential,30.368000000000002,,,False,"LINESTRING (77.1695258 28.5623074, 77.1695086 28.5623279, 77.1693414 28.5625273)"
9871660600,9871660599,0,,residential,30.368000000000002,,,False,"LINESTRING (77.1693414 28.5625273, 77.1695086 28.5623279, 77.1695258 28.5623074)"
9871729880,4233127294,0,,residential,100.208,,,False,"LINESTRING (77.1861271 28.5665529, 77.1867073 28.5663916, 77.1869022 28.5664094, 77.1871237 28.566415)"
9871729887,4296847920,0,,residential,49.06099999999999,,,False,"LINESTRING (77.1852519 28.5657835, 77.1854739 28.5657878, 77.1856436 28.5657805, 77.1857538 28.5657746)"
9871729887,4233127275,0,,residential,3.399,,,False,"LINESTRING (77.1852519 28.5657835, 77.1852343 28.5657794, 77.18522 28.565772)"
9871729887,11152321400,0,,residential,110.29800000000002,,,False,"LINESTRING (77.1852519 28.5657835, 77.1852606 28.565901, 77.1852757 28.5659646, 77.1852975 28.5660055, 77.1853374 28.5660559, 77.18538 28.5660953, 77.185434 28.5661318, 77.1855587 28.5662008, 77.1856499 28.5662384, 77.1856836 28.5662533, 77.1857183 28.5662702, 77.1857476 28.5662885, 77.1857733 28.5663053, 77.1859831 28.5664635)"
9871734460,5358921154,0,,residential,56.492000000000004,,,False,"LINESTRING (77.1807362 28.5604421, 77.1808623 28.5604953, 77.1812649 28.560648)"
9871734461,4233127145,0,,residential,23.302,,,False,"LINESTRING (77.1819127 28.5598203, 77.1819931 28.559623)"
9871734491,9871734495,0,,residential,14.569,,,False,"LINESTRING (77.1817183 28.5629855, 77.1815955 28.5629111)"
9871734491,3739063468,0,,residential,34.129000000000005,,,False,"LINESTRING (77.1817183 28.5629855, 77.1819229 28.5631095, 77.1820049 28.5631611)"
9871734491,4233041588,0,,residential,93.446,,,False,"LINESTRING (77.1817183 28.5629855, 77.1816824 28.5630214, 77.1810942 28.5636225)"
9871734495,9871734491,0,,residential,14.569,,,False,"LINESTRING (77.1815955 28.5629111, 77.1817183 28.5629855)"
9871734495,4233041560,0,,residential,21.787,,,False,"LINESTRING (77.1815955 28.5629111, 77.1814119 28.5627998)"
9871734495,4233041586,0,,residential,92.44,,,False,"LINESTRING (77.1815955 28.5629111, 77.1815588 28.5629484, 77.1809834 28.5635452)"
9871734516,11586571327,0,,residential,26.844,,,False,"LINESTRING (77.1827989 28.5640233, 77.182855 28.5639999, 77.182961 28.563974, 77.183061 28.5639533)"
9871734516,3739063472,0,,residential,9.725,,,False,"LINESTRING (77.1827989 28.5640233, 77.1827464 28.5640453, 77.1827101 28.5640628)"
9871734516,3739063468,0,,residential,123.764,,,False,"LINESTRING (77.1827989 28.5640233, 77.182619 28.5637909, 77.1825727 28.5637267, 77.1825063 28.5636413, 77.1823306 28.5634504, 77.1822267 28.5633494, 77.1821516 28.5632814, 77.1820049 28.5631611)"
9871756617,4233041476,0,Venkateshwara Marg,tertiary,161.55100000000002,,1,True,"LINESTRING (77.1805247 28.562293, 77.1808955 28.5617804, 77.1812141 28.5611354, 77.1812481 28.5610598, 77.1812737 28.5610029)"
9871756617,9871486420,0,,residential,19.911,,,False,"LINESTRING (77.1805247 28.562293, 77.180612 28.5623393, 77.1806992 28.5623856)"
9871756667,4233041541,0,,residential,22.619,,,False,"LINESTRING (77.182018 28.56224, 77.1820661 28.5622603, 77.1822341 28.5623126)"
9871756667,4233041525,0,,residential,139.85200000000003,,,False,"LINESTRING (77.182018 28.56224, 77.1820129 28.5622166, 77.1820156 28.5621931, 77.1822039 28.5617363, 77.1822227 28.5617004, 77.1822347 28.5616877, 77.1822482 28.5616819, 77.1822582 28.5616813, 77.1822717 28.5616833, 77.1828406 28.561855, 77.1828491 28.5618648, 77.182854 28.5618771, 77.1828525 28.5618968, 77.1828506 28.5619077, 77.1828421 28.5619571)"
9871756667,11586758990,0,,residential,26.956999999999997,,,False,"LINESTRING (77.182018 28.56224, 77.1819082 28.5622375, 77.1818157 28.5622272, 77.181746 28.5622083)"
9871756679,4233041544,0,,residential,25.432000000000002,,,False,"LINESTRING (77.1836898 28.5624858, 77.1835926 28.5623909, 77.1835182 28.5623138)"
9871756679,3739063466,0,,residential,17.509999999999998,,,False,"LINESTRING (77.1836898 28.5624858, 77.1837522 28.5625476, 77.1838021 28.5626083)"
9871756679,11586683232,0,,residential,92.79599999999999,,,False,"LINESTRING (77.1836898 28.5624858, 77.1836193 28.5625299, 77.1833592 28.5626924, 77.1836184 28.5631129)"
9871777301,4233127140,0,,residential,45.574,,,False,"LINESTRING (77.1846923 28.5594939, 77.1851376 28.5593714)"
9871777301,4233127143,0,,residential,13.975,,,False,"LINESTRING (77.1846923 28.5594939, 77.1846456 28.5593751)"
9871777301,12102812070,0,,residential,47.992,,,False,"LINESTRING (77.1846923 28.5594939, 77.1846727 28.5594966, 77.1846518 28.5594959, 77.1846285 28.5594921, 77.1846005 28.5594827, 77.1842773 28.5593531, 77.1842401 28.5593366)"
9871777306,4233127100,0,,residential,19.436,,,False,"LINESTRING (77.1825624 28.5580034, 77.182735 28.5580904)"
9871777306,6396990723,0,Venkateshwara Marg,tertiary,20.784,,1,True,"LINESTRING (77.1825624 28.5580034, 77.1826267 28.5579219, 77.1826871 28.557852)"
9871777307,3739063450,0,,residential,43.746,,,False,"LINESTRING (77.1856037 28.5592375, 77.1860274 28.5591099)"
9871777307,4233127140,0,,residential,47.895,,,False,"LINESTRING (77.1856037 28.5592375, 77.1851376 28.5593714)"
9871777307,4233127125,0,,residential,48.867,,,False,"LINESTRING (77.1856037 28.5592375, 77.1854656 28.5588151)"
9871777307,3739063458,0,,residential,90.11,,,False,"LINESTRING (77.1856037 28.5592375, 77.1857019 28.5595078, 77.1858832 28.5600098)"
9871777308,4233127144,0,Africa Avenue,secondary,6.746,,3,True,"LINESTRING (77.1874629 28.5594401, 77.1874839 28.5594979)"
9871777308,9871479403,0,,residential,110.874,,,False,"LINESTRING (77.1874629 28.5594401, 77.1873785 28.559444, 77.1873044 28.5594438, 77.1870037 28.5594435, 77.1869667 28.5594418, 77.1869387 28.5594368, 77.1869119 28.5594262, 77.1864178 28.5591579)"
9871816468,12102806802,0,,residential,78.618,,,False,"LINESTRING (77.1840681 28.5583767, 77.1835046 28.5588816)"
9871816468,4233127108,0,,residential,21.663,,,False,"LINESTRING (77.1840681 28.5583767, 77.1842365 28.5582499)"
9871816468,9871816470,0,,living_street,15.766,,,False,"LINESTRING (77.1840681 28.5583767, 77.1839531 28.5582772)"
9871816470,9871816468,0,,living_street,15.766,,,False,"LINESTRING (77.1839531 28.5582772, 77.1840681 28.5583767)"
9871816470,4233127124,0,,residential,72.23899999999999,,,False,"LINESTRING (77.1839531 28.5582772, 77.1839279 28.5582998, 77.1834095 28.5587177)"
9871816470,12102795613,0,,residential,21.902,,,False,"LINESTRING (77.1839531 28.5582772, 77.1839652 28.5582484, 77.183983 28.5581774, 77.183991 28.5580841)"
9871818139,4233127320,0,,residential,35.899,,,False,"LINESTRING (77.1867231 28.5684458, 77.1867097 28.5684411, 77.1866909 28.5684416, 77.186362 28.5684945)"
9871818139,4233127322,0,,residential,56.51,,,False,"LINESTRING (77.1867231 28.5684458, 77.1867319 28.5684525, 77.186736 28.5684617, 77.1868161 28.5689447)"
9871818139,10216477512,0,,residential,67.623,,,False,"LINESTRING (77.1867231 28.5684458, 77.1868298 28.5683716, 77.1869111 28.5681694, 77.1872223 28.5681475)"
9871822104,4233126954,0,,residential,9.366,,,False,"LINESTRING (77.1811246 28.5542334, 77.1810429 28.5542775)"
9871822104,11586490078,0,,residential,10.012,,,False,"LINESTRING (77.1811246 28.5542334, 77.1812119 28.5541862)"
9871822104,4233126959,0,,residential,68.527,,,False,"LINESTRING (77.1811246 28.5542334, 77.1811076 28.5542106, 77.1810244 28.5540989, 77.1810182 28.5540925, 77.181011 28.5540889, 77.1809951 28.5540869, 77.1809851 28.554088, 77.1809721 28.5540936, 77.1807753 28.5541999, 77.1807676 28.5542087, 77.1807636 28.5542184, 77.1807629 28.5542258, 77.1807646 28.5542337, 77.1808492 28.5543517, 77.1808643 28.5543728)"
9871835678,4233041392,0,,residential,68.187,,,False,"LINESTRING (77.1751116 28.5582428, 77.1755381 28.5587283)"
9871835678,10595328467,0,,residential,16.323,,,False,"LINESTRING (77.1751116 28.5582428, 77.1749743 28.5583265)"
9871835678,4233040386,0,,residential,113.798,,,False,"LINESTRING (77.1751116 28.5582428, 77.1755037 28.5579814, 77.1755366 28.5579708, 77.1755634 28.5579732, 77.1755862 28.5579861, 77.175919 28.5584074)"
9871835693,4233040370,0,,residential,17.738,,,False,"LINESTRING (77.173684 28.5584175, 77.1737529 28.5583669, 77.1737704 28.5583594, 77.1737811 28.5583606, 77.173793 28.5583698, 77.1738066 28.5583822, 77.1738223 28.5584005)"
9871835693,564483539,0,Swami Vivekananda Marg,tertiary,72.35399999999998,,,True,"LINESTRING (77.173684 28.5584175, 77.1736479 28.5583818, 77.173321 28.5579959, 77.1732767 28.557945, 77.1732367 28.557899)"
9871837418,4233126990,0,,residential,15.948,,,False,"LINESTRING (77.1809962 28.5550153, 77.1811333 28.5549374)"
9871864968,4233040349,0,,residential,15.484,,,False,"LINESTRING (77.1794564 28.5573645, 77.1795413 28.5574821)"
9871864968,9186411608,0,,residential,29.995,,,False,"LINESTRING (77.1794564 28.5573645, 77.1792816 28.5571427)"
9871864968,4233041389,0,,residential,192.017,,,False,"LINESTRING (77.1794564 28.5573645, 77.1786912 28.5580403, 77.1786625 28.5580661, 77.1786178 28.5580975, 77.1785722 28.5581228, 77.1783328 28.5582391, 77.1783246 28.5582441, 77.1783158 28.5582539, 77.1783103 28.5582703, 77.1783134 28.5582824, 77.1785196 28.5585807)"
9871864989,9871486428,0,,residential,20.15,,,False,"LINESTRING (77.1775628 28.5604595, 77.1777229 28.5605738)"
9871864993,4233041403,0,,residential,128.903,,,False,"LINESTRING (77.1784649 28.5600746, 77.1784451 28.5600708, 77.1784186 28.5600555, 77.1777898 28.5595235, 77.1775333 28.5592599)"
9871864993,4233041407,0,,residential,96.00800000000001,,,False,"LINESTRING (77.1784649 28.5600746, 77.178511 28.5600392, 77.1791214 28.5594325)"
9871864993,9871865006,0,,residential,126.612,,,False,"LINESTRING (77.1784649 28.5600746, 77.178422 28.5601151, 77.1784023 28.5601272, 77.1783714 28.5601174, 77.1778095 28.5596569, 77.1777594 28.5596301, 77.1777017 28.5596225, 77.1776497 28.5596286, 77.1776194 28.559645, 77.1774376 28.5597242)"
9871865002,4233041426,0,,residential,20.519,,,False,"LINESTRING (77.1766806 28.5599539, 77.1766772 28.5599344, 77.1766796 28.5599173, 77.1766886 28.5599073, 77.1768046 28.559819)"
9871865002,9871865006,0,,residential,92.67999999999999,,,False,"LINESTRING (77.1766806 28.5599539, 77.176761 28.5600316, 77.1767899 28.5600575, 77.1768083 28.5600649, 77.1768314 28.560069, 77.1768457 28.5600658, 77.1768578 28.5600602, 77.1771453 28.5599274, 77.1774034 28.5597957, 77.1774175 28.5597863, 77.1774323 28.559763, 77.1774376 28.5597242)"
9871865002,4233041422,0,,residential,46.861000000000004,,,False,"LINESTRING (77.1766806 28.5599539, 77.1766258 28.5599716, 77.1765827 28.5599625, 77.1765512 28.5599559, 77.1762913 28.559757)"
9871865006,9871865002,0,,residential,92.68,,,False,"LINESTRING (77.1774376 28.5597242, 77.1774323 28.559763, 77.1774175 28.5597863, 77.1774034 28.5597957, 77.1771453 28.5599274, 77.1768578 28.5600602, 77.1768457 28.5600658, 77.1768314 28.560069, 77.1768083 28.5600649, 77.1767899 28.5600575, 77.176761 28.5600316, 77.1766806 28.5599539)"
9871865006,4233041415,0,,residential,19.962,,,False,"LINESTRING (77.1774376 28.5597242, 77.1774328 28.5596956, 77.1774262 28.5596771, 77.1773618 28.5595587)"
9871865006,9871864993,0,,residential,126.612,,,False,"LINESTRING (77.1774376 28.5597242, 77.1776194 28.559645, 77.1776497 28.5596286, 77.1777017 28.5596225, 77.1777594 28.5596301, 77.1778095 28.5596569, 77.1783714 28.5601174, 77.1784023 28.5601272, 77.178422 28.5601151, 77.1784649 28.5600746)"
9871903160,4233040335,0,,residential,132.35399999999998,,,False,"LINESTRING (77.1775883 28.5557398, 77.1777669 28.5559833, 77.1777675 28.5559986, 77.1777622 28.5560148, 77.1777545 28.5560296, 77.1777414 28.5560408, 77.1769039 28.5564383)"
9871903160,4233040325,0,,residential,10.749,,,False,"LINESTRING (77.1775883 28.5557398, 77.1775952 28.5557245, 77.17762 28.5556473)"
9871903160,4233040329,0,,residential,51.079,,,False,"LINESTRING (77.1775883 28.5557398, 77.1775795 28.5557521, 77.1775702 28.55576, 77.177559 28.5557672, 77.1771165 28.5559297)"
9871920901,4231886916,0,,residential,13.821,,,False,"LINESTRING (77.1762241 28.564012, 77.176107 28.5639422)"
9871920901,4231886893,0,,residential,66.5,,,False,"LINESTRING (77.1762241 28.564012, 77.1762412 28.5640129, 77.1762679 28.5640167, 77.1762781 28.5640166, 77.1762843 28.5640156, 77.1762957 28.564011, 77.1763052 28.5640039, 77.1766955 28.5636092)"
9871920901,9871920907,0,,residential,86.204,,,False,"LINESTRING (77.1762241 28.564012, 77.1762033 28.5640163, 77.1761909 28.5640216, 77.1761813 28.5640285, 77.1761032 28.5641101, 77.1760865 28.5641208, 77.1760742 28.5641251, 77.1760645 28.5641265, 77.1760539 28.5641252, 77.1757341 28.5638913, 77.1757183 28.5638762, 77.1757138 28.5638646, 77.1757126 28.563855, 77.1757166 28.5638421, 77.1758285 28.5637187)"
9871920907,4231886897,0,,residential,8.501,,,False,"LINESTRING (77.1758285 28.5637187, 77.1757825 28.5636538)"
9871920907,4231886905,0,,residential,7.026,,,False,"LINESTRING (77.1758285 28.5637187, 77.1758484 28.5637498, 77.175856 28.563762, 77.1758665 28.563772)"
9871920907,9871920901,0,,residential,86.20400000000001,,,False,"LINESTRING (77.1758285 28.5637187, 77.1757166 28.5638421, 77.1757126 28.563855, 77.1757138 28.5638646, 77.1757183 28.5638762, 77.1757341 28.5638913, 77.1760539 28.5641252, 77.1760645 28.5641265, 77.1760742 28.5641251, 77.1760865 28.5641208, 77.1761032 28.5641101, 77.1761813 28.5640285, 77.1761909 28.5640216, 77.1762033 28.5640163, 77.1762241 28.564012)"
9871932321,4231886930,0,,residential,165.716,,,False,"LINESTRING (77.1779497 28.564113, 77.1779789 28.5640528, 77.177799 28.5638869, 77.1774787 28.5635927, 77.1773409 28.5637388, 77.1778292 28.564157)"
9871932321,4231886930,1,,residential,13.995999999999999,,,False,"LINESTRING (77.1779497 28.564113, 77.1779345 28.564108, 77.1779167 28.5641071, 77.1778912 28.5641077, 77.1778681 28.5641236, 77.1778292 28.564157)"
9871932321,4231886936,0,,residential,32.022999999999996,,,False,"LINESTRING (77.1779497 28.564113, 77.1779767 28.5641218, 77.1780123 28.5641466, 77.1782027 28.5642938)"
9871932346,12105938529,0,,residential,34.723,,,False,"LINESTRING (77.1746491 28.5630205, 77.1745277 28.563314)"
9871932346,4231886880,0,,residential,83.499,,,False,"LINESTRING (77.1746491 28.5630205, 77.1751866 28.5632031, 77.1752355 28.563223, 77.1752805 28.5632455, 77.1753167 28.5632679, 77.1753502 28.5632914, 77.1754038 28.5633503)"
9871932346,4231886860,0,,residential,37.992,,,False,"LINESTRING (77.1746491 28.5630205, 77.1745348 28.5629635, 77.1744758 28.5629334, 77.1743122 28.5628497)"
9871932378,4231886837,0,,residential,1.768,,,False,"LINESTRING (77.1732168 28.5624551, 77.1732165 28.5624392)"
9871932378,4231886838,0,,residential,171.94799999999998,,,False,"LINESTRING (77.1732168 28.5624551, 77.1732209 28.562471, 77.1732366 28.5624858, 77.1738906 28.5627243, 77.1738993 28.5627242, 77.1739083 28.5627219, 77.1739172 28.5627166, 77.1739249 28.5627082, 77.1740973 28.5623267, 77.1741092 28.5623153, 77.1741206 28.5623089, 77.1741325 28.5623073, 77.1741415 28.5623088, 77.1745308 28.5625073)"
9871932378,9873619149,0,,residential,43.796,,,False,"LINESTRING (77.1732168 28.5624551, 77.1730086 28.5626253, 77.1728852 28.5627202)"
9871932392,4231886807,0,,residential,61.354,,,False,"LINESTRING (77.1716762 28.5614042, 77.1717084 28.5614139, 77.1717533 28.5614186, 77.1721007 28.5614298, 77.1723013 28.5614448)"
9871932392,4231886793,0,,residential,84.55399999999999,,,False,"LINESTRING (77.1716762 28.5614042, 77.1716531 28.5613904, 77.1710637 28.5608674)"
9871932392,12105899213,0,,residential,122.468,,,False,"LINESTRING (77.1716762 28.5614042, 77.1713923 28.5616509, 77.170787 28.561121)"
9871932403,4231886796,0,,residential,39.751000000000005,,,False,"LINESTRING (77.1706567 28.5608028, 77.1707059 28.5607746, 77.1707158 28.5607705, 77.1707251 28.5607687, 77.1707371 28.5607687, 77.1707616 28.5607781, 77.1708062 28.5608087, 77.1709812 28.5609431)"
9871932430,4233041393,0,,residential,11.782,,,False,"LINESTRING (77.1762607 28.5586558, 77.1763307 28.5587421)"
9871932430,9871568398,0,,residential,5.866,,,False,"LINESTRING (77.1762607 28.5586558, 77.1762259 28.5586128)"
9871932430,4233040379,0,,residential,71.721,,,False,"LINESTRING (77.1762607 28.5586558, 77.1769088 28.5583525)"
9871948819,4231886760,0,,residential,16.321,,,False,"LINESTRING (77.1741666 28.5594585, 77.1742669 28.5595759)"
9871948819,11586093098,0,,residential,31.161,,,False,"LINESTRING (77.1741666 28.5594585, 77.1739713 28.5592369)"
9871948819,9871948820,0,,residential,88.353,,,False,"LINESTRING (77.1741666 28.5594585, 77.1734196 28.5599067)"
9871948820,11586093097,0,,residential,27.844,,,False,"LINESTRING (77.1734196 28.5599067, 77.1732473 28.5597072)"
9871948820,4231886767,0,,residential,19.827,,,False,"LINESTRING (77.1734196 28.5599067, 77.1735404 28.56005)"
9871948820,9871948819,0,,residential,88.353,,,False,"LINESTRING (77.1734196 28.5599067, 77.1741666 28.5594585)"
9871984933,2009111943,0,,residential,56.699,,,False,"LINESTRING (77.1730522 28.5570119, 77.1733789 28.5574334)"
9871984933,7082434684,0,,residential,72.152,,,False,"LINESTRING (77.1730522 28.5570119, 77.1728242 28.5563947)"
9871984933,4233301636,0,,residential,77.283,,,False,"LINESTRING (77.1730522 28.5570119, 77.1728765 28.5572576, 77.1728474 28.5572914, 77.1728306 28.5573065, 77.1728028 28.5573247, 77.172723 28.5573654, 77.172499 28.5574843)"
9871984933,6746852471,0,,residential,155.68699999999998,,,False,"LINESTRING (77.1730522 28.5570119, 77.1730981 28.5569772, 77.1732192 28.5569207, 77.1734753 28.55682, 77.173584 28.5567752, 77.1736825 28.5567399, 77.1739816 28.5566262, 77.1740064 28.5566057, 77.1740149 28.5565921, 77.1740198 28.5565761, 77.1740151 28.5565326, 77.1740007 28.5564563, 77.1739268 28.5561513)"
9872051840,9872051869,0,,living_street,17.684,,,False,"LINESTRING (77.1716432 28.5555198, 77.1715072 28.5556165, 77.1715026 28.55562)"
